id,order_number,customer_id,shipping_address_id,billing_address_id,status,subtotal,tax,shipping_cost,total,order_date
4718,ORD-0004718,2764,3874,3874,delivered,2316.69,162.17,0,2478.86,2025-01-20T12:14:03Z
4719,ORD-0004719,1750,2452,2451,delivered,2662.05,186.34,0,2848.39,2024-05-03T20:12:46Z
4720,ORD-0004720,2479,3476,3476,delivered,1244.58,87.12,0,1331.7,2024-10-14T23:30:17Z
4721,ORD-0004721,2367,3312,3312,delivered,1288.44,90.19,0,1378.63,2024-11-24T14:47:38Z
4722,ORD-0004722,1196,1671,1671,delivered,331.85,23.23,0,355.08,2024-03-15T12:04:37Z
4723,ORD-0004723,494,683,682,delivered,2794.79,195.64,0,2990.43,2024-09-08T20:06:58Z
4724,ORD-0004724,738,1024,1023,shipped,1423.54,99.65,0,1523.19,2022-08-24T21:24:38Z
4725,ORD-0004725,1870,2619,2619,delivered,922.39,64.57,0,986.96,2024-12-03T04:26:05Z
4726,ORD-0004726,1387,1943,1943,processing,1766.16,123.63,0,1889.79,2023-08-02T11:59:43Z
4727,ORD-0004727,125,171,170,shipped,2064.09,144.49,0,2208.58,2024-02-08T07:51:31Z
4728,ORD-0004728,1392,1951,1951,delivered,3550.48,248.53,0,3799.01,2024-05-30T03:09:11Z
4729,ORD-0004729,2803,3928,3928,delivered,1932.81,135.3,0,2068.11,2024-11-06T18:05:29Z
4730,ORD-0004730,554,767,768,returned,385.11,26.96,0,412.07,2023-09-18T06:43:34Z
4731,ORD-0004731,58,79,79,delivered,3889.14,272.24,0,4161.38,2021-10-20T17:26:42Z
4732,ORD-0004732,39,53,53,delivered,343.92,24.07,0,367.99,2023-01-14T05:30:23Z
4733,ORD-0004733,605,842,843,delivered,1116.02,78.12,0,1194.14,2023-09-13T05:01:19Z
4734,ORD-0004734,744,1032,1032,delivered,25.04,1.75,11.73,38.52,2022-11-13T00:09:55Z
4735,ORD-0004735,2225,3117,3117,delivered,2400.72,168.05,0,2568.77,2024-05-19T19:27:05Z
4736,ORD-0004736,2243,3141,3141,delivered,608.22,42.58,0,650.8,2024-12-17T23:45:25Z
4737,ORD-0004737,1129,1572,1572,delivered,421.88,29.53,0,451.41,2024-09-06T07:35:19Z
4738,ORD-0004738,2200,3079,3079,pending,3114.65,218.03,0,3332.68,2024-07-30T11:44:35Z
4739,ORD-0004739,1285,1800,1800,returned,459.83,32.19,0,492.02,2024-11-27T22:44:59Z
4740,ORD-0004740,41,57,56,delivered,34.58,2.42,8.46,45.46,2025-01-01T02:31:52Z
4741,ORD-0004741,2887,4037,4037,processing,1749.74,122.48,0,1872.22,2025-01-17T08:13:31Z
4742,ORD-0004742,84,113,113,shipped,895.87,62.71,0,958.58,2021-12-17T20:35:35Z
4743,ORD-0004743,2791,3914,3914,delivered,3963.09,277.42,0,4240.51,2024-12-22T15:19:21Z
4744,ORD-0004744,697,969,969,delivered,4009.5,280.67,0,4290.17,2022-12-29T23:56:48Z
4745,ORD-0004745,705,977,977,returned,1250.19,87.51,0,1337.7,2023-02-05T08:02:09Z
4746,ORD-0004746,1490,2089,2090,delivered,3624.77,253.73,0,3878.5,2024-04-06T00:03:34Z
4747,ORD-0004747,2045,2859,2859,shipped,2058.56,144.1,0,2202.66,2024-01-14T09:24:49Z
4748,ORD-0004748,908,1257,1257,delivered,554.39,38.81,0,593.2,2024-08-18T20:59:45Z
4749,ORD-0004749,1700,2381,2381,delivered,70.56,4.94,7.22,82.72,2024-06-23T05:37:55Z
4750,ORD-0004750,666,927,927,pending,246.04,17.22,0,263.26,2024-09-29T05:23:00Z
4751,ORD-0004751,744,1032,1032,delivered,897.18,62.8,0,959.98,2023-11-08T16:56:13Z
4752,ORD-0004752,2408,3373,3373,delivered,2437.25,170.61,0,2607.86,2024-06-04T04:50:33Z
4753,ORD-0004753,518,715,715,delivered,834.53,58.42,0,892.95,2025-01-03T20:49:49Z
4754,ORD-0004754,28,41,41,delivered,449.07,31.43,0,480.5,2024-05-30T23:02:39Z
4755,ORD-0004755,1612,2262,2262,cancelled,4154.7,290.83,0,4445.53,2023-10-01T17:21:51Z
4756,ORD-0004756,1222,1710,1709,delivered,1458.86,102.12,0,1560.98,2023-06-08T17:25:26Z
4757,ORD-0004757,730,1009,1010,delivered,2095.44,146.68,0,2242.12,2024-03-02T05:54:52Z
4758,ORD-0004758,1782,2493,2493,delivered,214.27,15,0,229.27,2023-12-13T03:18:33Z
4759,ORD-0004759,1284,1799,1799,delivered,892.37,62.47,0,954.84,2024-10-02T06:00:42Z
4760,ORD-0004760,1337,1873,1873,delivered,5280.86,369.66,0,5650.52,2023-08-02T20:47:51Z
4761,ORD-0004761,1335,1870,1870,delivered,1171.92,82.03,0,1253.95,2024-08-24T08:37:41Z
4762,ORD-0004762,2997,4202,4201,delivered,2951.24,206.59,0,3157.83,2025-01-02T17:23:25Z
4763,ORD-0004763,1957,2738,2737,delivered,218.09,15.27,0,233.36,2024-11-06T14:42:35Z
4764,ORD-0004764,604,841,840,delivered,911.74,63.82,0,975.56,2022-05-14T07:53:46Z
4765,ORD-0004765,1597,2242,2242,processing,1070.36,74.93,0,1145.29,2024-10-31T02:50:41Z
4766,ORD-0004766,83,112,112,pending,858.51,60.1,0,918.61,2022-10-02T04:31:46Z
4767,ORD-0004767,1751,2453,2453,delivered,742.45,51.97,0,794.42,2024-01-28T13:51:41Z
4768,ORD-0004768,1584,2222,2222,processing,2427.23,169.91,0,2597.14,2024-10-20T23:32:59Z
4769,ORD-0004769,1541,2160,2160,pending,4503.88,315.27,0,4819.15,2024-04-12T21:46:44Z
4770,ORD-0004770,2050,2866,2866,delivered,411.77,28.82,0,440.59,2024-10-13T20:23:54Z
4771,ORD-0004771,5,7,6,cancelled,1603.74,112.26,0,1716,2024-06-05T07:16:31Z
4772,ORD-0004772,43,60,60,delivered,2090.8,146.36,0,2237.16,2021-08-14T14:32:53Z
4773,ORD-0004773,1435,2009,2008,delivered,926.41,64.85,0,991.26,2025-01-09T01:11:07Z
4774,ORD-0004774,2299,3217,3218,delivered,154.1,10.79,0,164.89,2024-10-12T13:32:52Z
4775,ORD-0004775,2120,2968,2968,delivered,216.62,15.16,0,231.78,2024-04-24T19:40:39Z
4776,ORD-0004776,681,948,948,processing,2683.92,187.87,0,2871.79,2022-11-26T00:18:00Z
4777,ORD-0004777,1139,1587,1587,delivered,1211.92,84.83,0,1296.75,2023-11-05T01:02:19Z
4778,ORD-0004778,161,222,222,delivered,892.44,62.47,0,954.91,2022-11-30T16:29:33Z
4779,ORD-0004779,2198,3076,3076,shipped,2990.68,209.35,0,3200.03,2024-12-24T18:52:52Z
4780,ORD-0004780,1435,2009,2009,returned,2553.03,178.71,0,2731.74,2023-11-13T05:16:31Z
4781,ORD-0004781,2853,3989,3989,cancelled,2915.14,204.06,0,3119.2,2024-11-19T07:01:34Z
4782,ORD-0004782,10,15,15,delivered,1142.85,80,0,1222.85,2023-02-25T03:00:58Z
4783,ORD-0004783,154,211,211,delivered,2947.98,206.36,0,3154.34,2023-02-19T01:15:32Z
4784,ORD-0004784,2195,3071,3071,delivered,1234.36,86.41,0,1320.77,2024-10-24T23:42:31Z
4785,ORD-0004785,593,824,824,delivered,1311.22,91.79,0,1403.01,2024-07-06T10:52:05Z
4786,ORD-0004786,172,236,236,shipped,1004.91,70.34,0,1075.25,2024-10-17T04:09:41Z
4787,ORD-0004787,2964,4154,4154,delivered,4554.98,318.85,0,4873.83,2025-01-04T08:05:39Z
4788,ORD-0004788,1384,1939,1940,delivered,2574.8,180.24,0,2755.04,2024-08-27T02:03:58Z
4789,ORD-0004789,2041,2852,2852,shipped,3942.19,275.95,0,4218.14,2024-01-17T02:33:03Z
4790,ORD-0004790,1501,2107,2107,delivered,2329.88,163.09,0,2492.97,2024-07-27T08:55:02Z
4791,ORD-0004791,2285,3196,3197,shipped,2065.52,144.59,0,2210.11,2024-12-20T13:27:39Z
4792,ORD-0004792,330,459,459,delivered,4487.44,314.12,0,4801.56,2021-11-21T17:49:00Z
4793,ORD-0004793,1607,2254,2254,processing,2021.16,141.48,0,2162.64,2024-08-17T23:48:54Z
4794,ORD-0004794,257,357,357,delivered,2559.11,179.14,0,2738.25,2022-09-03T01:37:16Z
4795,ORD-0004795,1792,2508,2508,delivered,3049.91,213.49,0,3263.4,2024-03-18T15:13:34Z
4796,ORD-0004796,2495,3500,3499,delivered,958.74,67.11,0,1025.85,2025-01-12T20:15:59Z
4797,ORD-0004797,975,1359,1359,shipped,2319.92,162.39,0,2482.31,2023-04-05T19:16:41Z
4798,ORD-0004798,2450,3430,3430,cancelled,322.12,22.55,0,344.67,2024-12-13T19:49:03Z
4799,ORD-0004799,1945,2720,2720,returned,3065.39,214.58,0,3279.97,2024-08-06T11:15:55Z
4800,ORD-0004800,821,1136,1136,delivered,1684.45,117.91,0,1802.36,2024-05-28T07:46:01Z
4801,ORD-0004801,2331,3259,3259,delivered,1061.41,74.3,0,1135.71,2024-09-17T23:10:29Z
4802,ORD-0004802,50,70,70,delivered,2196.84,153.78,0,2350.62,2023-04-12T02:26:06Z
4803,ORD-0004803,33,46,46,delivered,2115.84,148.11,0,2263.95,2022-07-05T07:22:37Z
4804,ORD-0004804,942,1309,1309,returned,1638.41,114.69,0,1753.1,2022-12-25T20:28:21Z
4805,ORD-0004805,362,499,499,delivered,598.5,41.9,0,640.4,2024-02-07T11:15:27Z
4806,ORD-0004806,1418,1985,1985,processing,289.02,20.23,0,309.25,2024-05-14T15:34:07Z
4807,ORD-0004807,2098,2936,2936,delivered,1326.27,92.84,0,1419.11,2024-10-21T18:26:07Z
4808,ORD-0004808,74,101,101,processing,174.7,12.23,0,186.93,2022-03-05T06:47:27Z
4809,ORD-0004809,1486,2084,2084,pending,183.96,12.88,0,196.84,2023-12-01T14:39:03Z
4810,ORD-0004810,1441,2018,2018,shipped,3214.88,225.04,0,3439.92,2024-09-24T08:11:16Z
4811,ORD-0004811,1617,2269,2269,delivered,2168.58,151.8,0,2320.38,2024-07-01T06:44:30Z
4812,ORD-0004812,1115,1553,1553,delivered,407.84,28.55,0,436.39,2023-05-02T16:54:09Z
4813,ORD-0004813,130,177,177,delivered,2728.34,190.98,0,2919.32,2023-09-29T09:34:50Z
4814,ORD-0004814,2953,4138,4138,delivered,3028.25,211.98,0,3240.23,2025-01-28T11:04:39Z
4815,ORD-0004815,408,563,563,cancelled,591.71,41.42,0,633.13,2022-01-10T03:41:21Z
4816,ORD-0004816,1371,1922,1922,cancelled,3023.75,211.66,0,3235.41,2024-12-15T22:48:28Z
4817,ORD-0004817,620,863,863,shipped,2507.64,175.53,0,2683.17,2025-01-19T11:21:13Z
4818,ORD-0004818,483,668,669,delivered,4176.7,292.37,0,4469.07,2023-06-24T17:32:40Z
4819,ORD-0004819,2592,3628,3628,delivered,2847.46,199.32,0,3046.78,2024-11-12T11:04:30Z
4820,ORD-0004820,1930,2700,2699,shipped,94.98,6.65,0,101.63,2024-05-21T04:37:05Z
4821,ORD-0004821,2147,3005,3005,delivered,3210.25,224.72,0,3434.97,2024-05-05T20:30:46Z
4822,ORD-0004822,1536,2155,2155,shipped,2157.54,151.03,0,2308.57,2023-06-09T15:48:28Z
4823,ORD-0004823,1021,1421,1421,delivered,2908.05,203.56,0,3111.61,2024-09-28T06:37:40Z
4824,ORD-0004824,239,330,331,cancelled,815.64,57.09,0,872.73,2022-09-28T17:43:41Z
4825,ORD-0004825,400,550,550,delivered,1231.18,86.18,0,1317.36,2022-03-18T17:10:40Z
4826,ORD-0004826,1188,1657,1658,delivered,1006.55,70.46,0,1077.01,2024-11-24T19:30:10Z
4827,ORD-0004827,534,736,735,shipped,2837.76,198.64,0,3036.4,2022-10-29T22:31:57Z
4828,ORD-0004828,625,871,871,delivered,3687.44,258.12,0,3945.56,2024-11-13T21:28:48Z
4829,ORD-0004829,2954,4139,4139,delivered,702.21,49.15,0,751.36,2024-12-28T05:04:39Z
4830,ORD-0004830,234,323,323,delivered,485.7,34,0,519.7,2021-09-19T06:58:18Z
4831,ORD-0004831,2503,3510,3509,delivered,2656.18,185.93,0,2842.11,2025-01-13T14:16:33Z
4832,ORD-0004832,870,1207,1207,processing,3023.08,211.62,0,3234.7,2023-03-02T16:15:52Z
4833,ORD-0004833,2287,3199,3199,delivered,196.86,13.78,0,210.64,2024-08-15T09:11:57Z
4834,ORD-0004834,1887,2641,2641,delivered,4673.92,327.17,0,5001.09,2024-05-21T15:25:43Z
4835,ORD-0004835,1225,1713,1713,delivered,1053.33,73.73,0,1127.06,2023-09-27T01:03:24Z
4836,ORD-0004836,1995,2793,2793,delivered,1555.01,108.85,0,1663.86,2024-10-23T16:51:25Z
4837,ORD-0004837,1933,2704,2704,pending,1222.35,85.56,0,1307.91,2025-01-21T09:08:40Z
4838,ORD-0004838,1354,1897,1897,processing,3765.88,263.61,0,4029.49,2023-08-29T08:28:44Z
4839,ORD-0004839,1787,2500,2500,delivered,371.87,26.03,0,397.9,2024-07-02T18:20:25Z
4840,ORD-0004840,78,106,106,processing,763.84,53.47,0,817.31,2023-04-21T04:25:43Z
4841,ORD-0004841,263,364,364,delivered,488.34,34.18,0,522.52,2023-11-26T22:00:30Z
4842,ORD-0004842,2495,3499,3499,returned,577.52,40.43,0,617.95,2024-09-01T14:01:43Z
4843,ORD-0004843,2946,4127,4127,returned,722.04,50.54,0,772.58,2024-12-24T11:40:53Z
4844,ORD-0004844,1167,1628,1628,returned,2224.55,155.72,0,2380.27,2023-04-21T21:10:52Z
4845,ORD-0004845,2197,3075,3074,cancelled,1643.23,115.03,0,1758.26,2025-01-02T05:15:46Z
4846,ORD-0004846,1779,2488,2488,delivered,1194.12,83.59,0,1277.71,2024-07-06T06:41:34Z
4847,ORD-0004847,1458,2043,2043,delivered,4697.14,328.8,0,5025.94,2023-09-24T00:02:47Z
4848,ORD-0004848,1940,2714,2714,shipped,3580.82,250.66,0,3831.48,2024-08-02T02:00:20Z
4849,ORD-0004849,1032,1438,1438,shipped,1223.05,85.61,0,1308.66,2023-04-30T15:16:03Z
4850,ORD-0004850,154,211,211,processing,2791.05,195.37,0,2986.42,2022-04-03T00:18:34Z
4851,ORD-0004851,28,41,41,delivered,276.57,19.36,0,295.93,2023-12-31T19:39:07Z
4852,ORD-0004852,36,49,49,delivered,1691.96,118.44,0,1810.4,2025-01-26T07:31:12Z
4853,ORD-0004853,1469,2062,2062,delivered,501.89,35.13,0,537.02,2023-09-23T01:48:16Z
4854,ORD-0004854,142,192,192,delivered,3553.16,248.72,0,3801.88,2023-10-20T06:37:44Z
4855,ORD-0004855,2122,2970,2970,delivered,2112.68,147.89,0,2260.57,2024-02-15T15:38:05Z
4856,ORD-0004856,562,781,781,shipped,866.45,60.65,0,927.1,2022-12-01T02:12:04Z
4857,ORD-0004857,922,1277,1277,delivered,379.51,26.57,0,406.08,2023-04-29T10:25:01Z
4858,ORD-0004858,342,475,475,pending,2584.25,180.9,0,2765.15,2023-11-02T21:39:16Z
4859,ORD-0004859,778,1077,1077,shipped,1106.82,77.48,0,1184.3,2024-08-16T11:11:14Z
4860,ORD-0004860,241,335,335,delivered,2262.77,158.39,0,2421.16,2022-01-14T17:51:53Z
4861,ORD-0004861,2874,4019,4019,cancelled,3983.72,278.86,0,4262.58,2025-01-05T00:32:49Z
4862,ORD-0004862,897,1244,1244,delivered,437.59,30.63,0,468.22,2023-09-07T20:18:51Z
4863,ORD-0004863,1187,1656,1656,delivered,1963.56,137.45,0,2101.01,2024-05-29T16:20:03Z
4864,ORD-0004864,210,287,287,delivered,2217.88,155.25,0,2373.13,2024-02-10T03:43:05Z
4865,ORD-0004865,2601,3642,3642,delivered,2060.19,144.21,0,2204.4,2024-12-27T08:04:43Z
4866,ORD-0004866,1778,2487,2487,returned,561.69,39.32,0,601.01,2024-06-16T07:07:30Z
4867,ORD-0004867,2611,3656,3656,delivered,2212.27,154.86,0,2367.13,2025-01-20T03:54:21Z
4868,ORD-0004868,2635,3694,3694,processing,635.73,44.5,0,680.23,2024-08-22T05:14:24Z
4869,ORD-0004869,1516,2127,2127,delivered,1471.06,102.97,0,1574.03,2023-06-26T14:33:08Z
4870,ORD-0004870,2913,4078,4078,delivered,1009.17,70.64,0,1079.81,2024-12-18T10:41:07Z
4871,ORD-0004871,178,243,243,delivered,205.36,14.38,0,219.74,2022-07-15T03:39:39Z
4872,ORD-0004872,852,1181,1181,processing,750.92,52.56,0,803.48,2024-04-25T03:27:47Z
4873,ORD-0004873,9,14,14,shipped,355.89,24.91,0,380.8,2022-11-08T12:21:35Z
4874,ORD-0004874,1756,2459,2459,shipped,1585.74,111,0,1696.74,2024-04-30T07:15:34Z
4875,ORD-0004875,1571,2203,2203,delivered,1266.69,88.67,0,1355.36,2023-12-19T12:39:40Z
4876,ORD-0004876,1374,1927,1927,processing,952.3,66.66,0,1018.96,2024-02-21T07:58:28Z
4877,ORD-0004877,2084,2915,2916,delivered,944.16,66.09,0,1010.25,2024-12-04T21:21:02Z
4878,ORD-0004878,2076,2903,2903,shipped,3472.17,243.05,0,3715.22,2024-05-04T23:34:20Z
4879,ORD-0004879,492,680,679,delivered,2988.05,209.16,0,3197.21,2024-08-15T06:57:47Z
4880,ORD-0004880,449,621,621,delivered,3900.73,273.05,0,4173.78,2023-05-17T19:05:14Z
4881,ORD-0004881,1305,1826,1826,delivered,1068.79,74.82,0,1143.61,2023-12-21T20:34:50Z
4882,ORD-0004882,125,171,170,pending,2181.65,152.72,0,2334.37,2021-12-05T15:33:54Z
4883,ORD-0004883,2916,4081,4081,delivered,656.47,45.95,0,702.42,2025-01-16T10:22:18Z
4884,ORD-0004884,741,1029,1029,delivered,2026.09,141.83,0,2167.92,2025-01-05T03:58:57Z
4885,ORD-0004885,784,1085,1085,delivered,119.04,8.33,0,127.37,2022-12-15T06:01:59Z
4886,ORD-0004886,2465,3454,3454,shipped,600.78,42.05,0,642.83,2024-08-07T10:44:59Z
4887,ORD-0004887,1238,1732,1731,delivered,3029.75,212.08,0,3241.83,2023-05-06T18:13:11Z
4888,ORD-0004888,2302,3222,3222,shipped,145.6,10.19,0,155.79,2024-10-08T21:06:48Z
4889,ORD-0004889,180,247,246,delivered,1015.36,71.08,0,1086.44,2023-03-02T21:14:33Z
4890,ORD-0004890,1017,1416,1416,delivered,863.52,60.45,0,923.97,2024-06-19T23:46:18Z
4891,ORD-0004891,2079,2906,2906,shipped,2759.24,193.15,0,2952.39,2024-01-27T22:56:43Z
4892,ORD-0004892,8,13,13,delivered,569.66,39.88,0,609.54,2022-07-21T02:11:41Z
4893,ORD-0004893,2164,3027,3028,shipped,3208.72,224.61,0,3433.33,2024-02-26T13:31:32Z
4894,ORD-0004894,385,532,531,delivered,1644.1,115.09,0,1759.19,2024-11-17T03:39:44Z
4895,ORD-0004895,909,1258,1258,processing,4204.22,294.3,0,4498.52,2022-12-25T08:57:41Z
4896,ORD-0004896,2226,3118,3118,delivered,1679.19,117.54,0,1796.73,2024-10-28T01:34:31Z
4897,ORD-0004897,2252,3153,3153,delivered,2390.69,167.35,0,2558.04,2024-05-31T04:30:07Z
4898,ORD-0004898,19,26,26,shipped,1778.92,124.52,0,1903.44,2024-01-28T00:21:35Z
4899,ORD-0004899,1667,2336,2336,delivered,550.43,38.53,0,588.96,2023-10-27T18:41:42Z
4900,ORD-0004900,1479,2077,2076,processing,3982.45,278.77,0,4261.22,2023-07-30T18:12:40Z
4901,ORD-0004901,84,113,113,delivered,407.03,28.49,0,435.52,2023-02-14T03:06:13Z
4902,ORD-0004902,531,731,731,delivered,2372.94,166.11,0,2539.05,2024-03-25T17:43:49Z
4903,ORD-0004903,1788,2501,2501,cancelled,1351.22,94.59,0,1445.81,2023-10-13T15:48:29Z
4904,ORD-0004904,504,696,696,delivered,2085.12,145.96,0,2231.08,2024-11-10T13:55:40Z
4905,ORD-0004905,512,707,707,processing,3743.15,262.02,0,4005.17,2023-05-23T17:29:39Z
4906,ORD-0004906,23,34,34,shipped,590.68,41.35,0,632.03,2023-06-09T20:27:53Z
4907,ORD-0004907,2503,3510,3510,delivered,941.24,65.89,0,1007.13,2024-10-06T18:39:41Z
4908,ORD-0004908,1343,1882,1882,delivered,2332.44,163.27,0,2495.71,2024-12-23T12:38:16Z
4909,ORD-0004909,733,1014,1014,shipped,415.78,29.1,0,444.88,2023-09-26T01:41:19Z
4910,ORD-0004910,1516,2127,2127,delivered,3452.57,241.68,0,3694.25,2024-04-19T10:53:46Z
4911,ORD-0004911,2815,3943,3943,delivered,87.53,6.13,0,93.66,2025-01-06T22:40:04Z
4912,ORD-0004912,465,644,644,delivered,3530.33,247.12,0,3777.45,2022-09-03T01:47:14Z
4913,ORD-0004913,2435,3412,3412,shipped,3553.28,248.73,0,3802.01,2024-12-03T23:10:03Z
4914,ORD-0004914,426,592,592,delivered,2833.72,198.36,0,3032.08,2022-12-25T02:19:45Z
4915,ORD-0004915,823,1139,1139,delivered,1383.62,96.85,0,1480.47,2024-04-14T11:31:18Z
4916,ORD-0004916,138,187,188,delivered,625.08,43.76,0,668.84,2024-10-03T14:06:18Z
4917,ORD-0004917,2112,2955,2955,delivered,4168.26,291.78,0,4460.04,2024-09-10T04:46:47Z
4918,ORD-0004918,243,337,337,delivered,1005.21,70.36,0,1075.57,2024-02-20T12:04:06Z
4919,ORD-0004919,869,1206,1206,delivered,590.45,41.33,0,631.78,2024-07-08T13:23:22Z
4920,ORD-0004920,2297,3213,3214,delivered,2283.02,159.81,0,2442.83,2024-06-14T11:21:17Z
4921,ORD-0004921,2259,3163,3163,shipped,1391.59,97.41,0,1489,2024-07-03T01:01:06Z
4922,ORD-0004922,88,119,120,delivered,665.5,46.59,0,712.09,2023-02-03T22:31:28Z
4923,ORD-0004923,2564,3593,3593,shipped,3454.88,241.84,0,3696.72,2025-01-23T11:55:50Z
4924,ORD-0004924,430,598,598,shipped,67.49,4.72,11.42,83.63,2022-03-22T08:55:47Z
4925,ORD-0004925,2127,2978,2978,pending,2904.88,203.34,0,3108.22,2024-08-14T08:23:19Z
4926,ORD-0004926,1876,2627,2627,delivered,2459.73,172.18,0,2631.91,2024-06-08T16:04:32Z
4927,ORD-0004927,2969,4160,4161,pending,3957.65,277.04,0,4234.69,2025-01-21T21:30:42Z
4928,ORD-0004928,725,1002,1002,cancelled,5834.07,408.38,0,6242.45,2023-07-16T04:10:21Z
4929,ORD-0004929,824,1140,1141,delivered,341.5,23.91,0,365.41,2023-07-25T10:48:28Z
4930,ORD-0004930,463,641,641,delivered,3866.84,270.68,0,4137.52,2022-03-03T14:00:23Z
4931,ORD-0004931,1984,2775,2775,delivered,4555.13,318.86,0,4873.99,2024-10-20T17:07:56Z
4932,ORD-0004932,489,676,676,delivered,223.23,15.63,0,238.86,2022-11-13T14:24:47Z
4933,ORD-0004933,152,208,208,delivered,394.82,27.64,0,422.46,2023-03-09T00:35:48Z
4934,ORD-0004934,144,196,195,delivered,226.61,15.86,0,242.47,2023-06-15T05:06:46Z
4935,ORD-0004935,2301,3221,3221,delivered,14.35,1,7.32,22.67,2024-09-25T21:54:42Z
4936,ORD-0004936,1775,2484,2484,delivered,76.42,5.35,0,81.77,2024-11-30T03:27:54Z
4937,ORD-0004937,1415,1981,1981,delivered,3072.36,215.07,0,3287.43,2023-12-16T18:16:49Z
4938,ORD-0004938,204,279,279,delivered,2405.18,168.36,0,2573.54,2023-11-23T10:48:52Z
4939,ORD-0004939,2867,4010,4010,shipped,3221.35,225.49,0,3446.84,2024-11-30T13:05:46Z
4940,ORD-0004940,442,613,613,delivered,1079.82,75.59,0,1155.41,2024-03-25T10:51:23Z
4941,ORD-0004941,1865,2612,2612,delivered,1556.07,108.92,0,1664.99,2024-03-05T17:26:01Z
4942,ORD-0004942,7,10,11,processing,1197.06,83.79,0,1280.85,2023-05-23T05:40:45Z
4943,ORD-0004943,377,520,520,shipped,1983.15,138.82,0,2121.97,2024-10-03T13:04:41Z
4944,ORD-0004944,1521,2134,2134,processing,2178.66,152.51,0,2331.17,2024-08-11T06:56:17Z
4945,ORD-0004945,777,1076,1076,delivered,145.28,10.17,0,155.45,2024-04-13T02:43:26Z
4946,ORD-0004946,2483,3481,3480,delivered,1860.64,130.24,0,1990.88,2024-12-09T10:14:12Z
4947,ORD-0004947,1832,2563,2563,pending,1566.3,109.64,0,1675.94,2024-10-26T12:35:34Z
4948,ORD-0004948,2345,3278,3278,cancelled,733.33,51.33,0,784.66,2024-07-10T07:21:33Z
4949,ORD-0004949,2452,3433,3433,shipped,2066.93,144.69,0,2211.62,2024-06-22T23:22:43Z
4950,ORD-0004950,1037,1443,1443,cancelled,342.51,23.98,0,366.49,2022-12-19T14:29:51Z
4951,ORD-0004951,959,1334,1334,delivered,1725.89,120.81,0,1846.7,2025-01-05T04:11:41Z
4952,ORD-0004952,2603,3644,3644,delivered,865.25,60.57,0,925.82,2024-12-25T03:15:46Z
4953,ORD-0004953,164,228,228,returned,3548.5,248.4,0,3796.9,2024-02-14T01:30:49Z
4954,ORD-0004954,62,84,84,delivered,196.34,13.74,0,210.08,2023-08-01T16:14:53Z
4955,ORD-0004955,1885,2637,2637,shipped,2807.33,196.51,0,3003.84,2025-01-18T16:20:27Z
4956,ORD-0004956,1462,2050,2050,delivered,2004.86,140.34,0,2145.2,2023-11-17T04:44:49Z
4957,ORD-0004957,76,104,104,delivered,2636.15,184.53,0,2820.68,2023-08-01T03:08:54Z
4958,ORD-0004958,123,168,168,processing,2378.02,166.46,0,2544.48,2024-08-02T09:22:54Z
4959,ORD-0004959,163,226,226,delivered,258.17,18.07,0,276.24,2023-05-19T00:58:25Z
4960,ORD-0004960,2943,4122,4122,delivered,3699.01,258.93,0,3957.94,2025-01-28T21:59:07Z
4961,ORD-0004961,573,798,797,delivered,2657.95,186.06,0,2844.01,2023-09-14T11:19:17Z
4962,ORD-0004962,11,16,16,returned,459.65,32.18,0,491.83,2021-08-06T08:52:43Z
4963,ORD-0004963,408,563,563,delivered,976.32,68.34,0,1044.66,2022-10-01T17:48:04Z
4964,ORD-0004964,2314,3237,3237,shipped,1299.64,90.97,0,1390.61,2025-01-22T12:50:24Z
4965,ORD-0004965,1325,1855,1856,delivered,2179.27,152.55,0,2331.82,2023-11-14T01:10:40Z
4966,ORD-0004966,248,345,345,shipped,3432.27,240.26,0,3672.53,2024-06-23T19:43:15Z
4967,ORD-0004967,8,12,13,pending,3105.27,217.37,0,3322.64,2022-11-03T18:31:50Z
4968,ORD-0004968,201,276,276,delivered,925,64.75,0,989.75,2023-03-05T02:05:25Z
4969,ORD-0004969,2551,3574,3574,delivered,5840.66,408.85,0,6249.51,2024-09-14T15:55:56Z
4970,ORD-0004970,339,472,471,pending,3625.01,253.75,0,3878.76,2025-01-07T17:21:19Z
4971,ORD-0004971,448,620,620,delivered,1875.66,131.3,0,2006.96,2022-12-03T13:39:54Z
4972,ORD-0004972,175,240,240,processing,1189.94,83.3,0,1273.24,2022-04-04T07:47:14Z
4973,ORD-0004973,487,674,674,shipped,3020.35,211.42,0,3231.77,2023-07-04T19:05:04Z
4974,ORD-0004974,1679,2352,2352,delivered,1160.06,81.2,0,1241.26,2024-04-22T11:46:51Z
4975,ORD-0004975,1363,1911,1912,shipped,825.58,57.79,0,883.37,2024-12-24T05:42:11Z
4976,ORD-0004976,2581,3614,3613,delivered,1893.41,132.54,0,2025.95,2024-10-21T00:47:57Z
4977,ORD-0004977,1197,1672,1673,shipped,2073.4,145.14,0,2218.54,2024-12-14T14:58:15Z
4978,ORD-0004978,1660,2327,2327,pending,4439.18,310.74,0,4749.92,2024-08-29T10:32:57Z
4979,ORD-0004979,1736,2428,2428,shipped,3091.39,216.4,0,3307.79,2024-06-27T20:06:00Z
