id,sku,name,description,category_id,supplier_id,price,cost,stock_quantity,weight_kg,is_active,created_at
1064,SKU-28-134011,Pro Board Game 896,Pro Board Game 896 — quality board games product.,28,11,329.61,169.41,65,1.1,1,2021-06-24T14:54:18Z
1065,SKU-27-177853,Eco Cycling Gloves 324,Eco Cycling Gloves 324 — quality cycling product.,27,22,35.18,20.72,486,5.86,1,2021-06-24T22:21:52Z
1066,SKU-18-212369,Heavy-Duty Jacket 719,Heavy-Duty Jacket 719 — quality men's product.,18,34,40.57,23.87,164,1.52,0,2021-06-25T02:44:50Z
1067,SKU-32-350506,Deluxe Lipstick 445,Deluxe Lipstick 445 — quality makeup product.,32,15,204.82,144.79,258,3.99,1,2021-06-25T09:08:48Z
1068,SKU-32-179999,Heavy-Duty Mascara 328,Heavy-Duty Mascara 328 — quality makeup product.,32,28,529.66,369.11,268,11.34,1,2021-06-25T12:28:01Z
1069,SKU-14-882788,Ultra Cookware Set 441,Ultra Cookware Set 441 — quality cookware product.,14,63,27.15,14.24,380,4.16,1,2021-06-25T16:42:36Z
1070,SKU-27-473911,Pro Bike Light 449,Pro Bike Light 449 — quality cycling product.,27,21,819.8,381.68,388,10.34,0,2021-06-25T20:19:38Z
1071,SKU-22-496389,Compact Paperback 819,Compact Paperback 819 — quality fiction product.,22,53,482.31,317.82,95,12.58,1,2021-06-26T00:00:04Z
1072,SKU-28-285216,Eco Strategy Game 907,Eco Strategy Game 907 — quality board games product.,28,4,771.11,374.41,31,4.98,1,2021-06-26T02:25:15Z
1073,SKU-16-911974,Compact Comforter 146,Compact Comforter 146 — quality bedding product.,16,48,336.6,227.17,140,10.48,1,2021-06-26T10:07:57Z
1074,SKU-35-327273,Portable Laundry Detergent 797,Portable Laundry Detergent 797 — quality cleaning product.,35,48,245.23,169.22,90,0.59,1,2021-06-26T14:12:36Z
1075,SKU-10-762557,Max Mobile 167,Max Mobile 167 — quality smartphones product.,10,69,467.31,241.94,199,8.99,1,2021-06-26T17:15:09Z
1076,SKU-14-310964,Essential Dutch Oven 630,Essential Dutch Oven 630 — quality cookware product.,14,10,383.64,205.04,79,6.56,0,2021-06-26T18:46:41Z
1077,SKU-25-353721,Portable Kettlebell 163,Portable Kettlebell 163 — quality fitness product.,25,12,659.98,305.49,373,11.7,1,2021-06-26T18:56:39Z
1078,SKU-10-786989,Max Smartphone 503,Max Smartphone 503 — quality smartphones product.,10,31,320.04,203.67,355,5.55,0,2021-06-27T00:35:40Z
1079,SKU-27-872358,Compact Cycling Gloves 412,Compact Cycling Gloves 412 — quality cycling product.,27,44,79.44,42.09,440,14.04,0,2021-06-27T04:00:38Z
1080,SKU-33-735291,Classic Hair Oil 611,Classic Hair Oil 611 — quality hair care product.,33,9,545.76,351.54,412,0.57,1,2021-06-27T11:47:36Z
1081,SKU-21-827143,Premium Sneakers 838,Premium Sneakers 838 — quality shoes product.,21,24,566.45,353.92,268,1.14,1,2021-06-27T15:40:59Z
1082,SKU-19-530864,Lightweight Dress 937,Lightweight Dress 937 — quality women's product.,19,56,359.87,255.58,491,9.06,1,2021-06-27T17:08:14Z
1083,SKU-22-819231,Heavy-Duty Hardcover 607,Heavy-Duty Hardcover 607 — quality fiction product.,22,34,827.74,394.44,129,3.44,1,2021-06-27T20:43:15Z
1084,SKU-11-651774,Ultra Headset 912,Ultra Headset 912 — quality headphones product.,11,44,615.53,318.24,496,6.83,1,2021-06-27T21:11:26Z
1085,SKU-19-284256,Portable Cardigan 482,Portable Cardigan 482 — quality women's product.,19,6,461.17,310.07,432,3.43,1,2021-06-28T01:42:59Z
1086,SKU-27-331390,Heavy-Duty Helmet 463,Heavy-Duty Helmet 463 — quality cycling product.,27,6,190.53,108.7,245,0.97,1,2021-06-28T06:53:56Z
1087,SKU-25-685038,Smart Dumbbell Set 555,Smart Dumbbell Set 555 — quality fitness product.,25,70,114.07,54.24,370,9.37,1,2021-06-28T11:53:46Z
1088,SKU-31-809889,Deluxe Serum 518,Deluxe Serum 518 — quality skincare product.,31,18,194.14,140.1,217,12.64,1,2021-06-28T13:29:37Z
1089,SKU-11-510078,Max Headset 230,Max Headset 230 — quality headphones product.,11,51,656.04,316.86,169,11.3,1,2021-06-28T20:28:27Z
1090,SKU-17-256081,Deluxe Coffee Maker 799,Deluxe Coffee Maker 799 — quality small appliances product.,17,40,345.86,189.05,320,10.99,1,2021-06-29T02:00:31Z
1091,SKU-19-945185,Compact Leggings 766,Compact Leggings 766 — quality women's product.,19,4,283.76,173.5,251,9.58,1,2021-06-29T03:19:11Z
1092,SKU-34-250833,Portable Vitamin C 853,Portable Vitamin C 853 — quality vitamins product.,34,2,590.45,340.33,101,3.28,1,2021-06-29T09:23:32Z
1093,SKU-10-960474,Eco Smartphone 170,Eco Smartphone 170 — quality smartphones product.,10,16,170.41,125.54,114,4.31,1,2021-06-29T10:07:59Z
1094,SKU-21-007307,Heavy-Duty Running Shoes 410,Heavy-Duty Running Shoes 410 — quality shoes product.,21,35,61.31,30.18,360,1.11,1,2021-06-29T11:12:31Z
1095,SKU-31-540303,Eco Face Cream 606,Eco Face Cream 606 — quality skincare product.,31,46,10.21,7.03,353,13.27,0,2021-06-29T15:13:41Z
1096,SKU-19-742524,Max Blouse 797,Max Blouse 797 — quality women's product.,19,15,98.51,58.98,301,2.01,1,2021-06-29T18:14:49Z
1097,SKU-31-388571,Portable Serum 706,Portable Serum 706 — quality skincare product.,31,9,22.44,12.48,16,5.3,1,2021-06-30T01:49:15Z
1098,SKU-22-992886,Essential Novel 511,Essential Novel 511 — quality fiction product.,22,18,582.15,367.85,337,0.18,1,2021-06-30T04:18:53Z
1099,SKU-25-776290,Ultra Kettlebell 864,Ultra Kettlebell 864 — quality fitness product.,25,69,463.5,307.47,490,1.96,1,2021-06-30T05:53:50Z
1100,SKU-34-157752,Lightweight Probiotic 448,Lightweight Probiotic 448 — quality vitamins product.,34,47,122.72,83.51,88,10.81,1,2021-06-30T10:08:25Z
1101,SKU-13-354099,Portable Smart TV 863,Portable Smart TV 863 — quality televisions product.,13,19,670.14,358.42,499,8.83,1,2021-06-30T12:33:09Z
1102,SKU-22-844362,Deluxe Novel 370,Deluxe Novel 370 — quality fiction product.,22,47,477.88,357.32,36,2.97,1,2021-06-30T13:05:44Z
1103,SKU-18-076410,Pro T-Shirt 863,Pro T-Shirt 863 — quality men's product.,18,63,44.23,23.12,357,9.44,1,2021-06-30T13:29:58Z
1104,SKU-24-693845,Compact Storybook 532,Compact Storybook 532 — quality children's books product.,24,8,628.14,344.35,322,5.64,1,2021-06-30T15:26:55Z
1105,SKU-29-008024,Max Collectible Figure 105,Max Collectible Figure 105 — quality action figures product.,29,1,528.58,367.78,153,8.66,1,2021-06-30T16:32:15Z
1106,SKU-28-773687,Heavy-Duty Card Game 843,Heavy-Duty Card Game 843 — quality board games product.,28,63,582.25,352.8,463,8.32,1,2021-06-30T22:15:50Z
1107,SKU-14-212517,Classic Cookware Set 119,Classic Cookware Set 119 — quality cookware product.,14,13,614.68,304.96,385,14.28,1,2021-07-01T03:03:06Z
1108,SKU-23-799611,Ultra Guidebook 294,Ultra Guidebook 294 — quality non-fiction product.,23,19,136.13,65.33,158,11.65,1,2021-07-01T04:47:55Z
1109,SKU-33-686701,Classic Hair Oil 319,Classic Hair Oil 319 — quality hair care product.,33,9,17.72,12.51,198,5.14,1,2021-07-01T05:43:22Z
1110,SKU-21-812953,Pro Sneakers 255,Pro Sneakers 255 — quality shoes product.,21,1,539.47,345.02,482,1,0,2021-07-01T12:06:35Z
1111,SKU-13-776475,Compact Smart TV 813,Compact Smart TV 813 — quality televisions product.,13,11,735.95,351.69,95,6.9,1,2021-07-01T13:10:10Z
1112,SKU-19-146032,Max Leggings 969,Max Leggings 969 — quality women's product.,19,43,387.4,205.18,297,6.76,1,2021-07-01T20:17:38Z
1113,SKU-16-471562,Premium Sheet Set 295,Premium Sheet Set 295 — quality bedding product.,16,25,429.71,232.63,156,0.36,0,2021-07-01T23:02:52Z
1114,SKU-25-396225,Premium Resistance Bands 541,Premium Resistance Bands 541 — quality fitness product.,25,2,338.36,191.89,292,12.17,1,2021-07-02T02:54:06Z
1115,SKU-20-662923,Prime Kids Shorts 620,Prime Kids Shorts 620 — quality kids product.,20,44,486.13,316.16,57,11.24,1,2021-07-02T04:40:14Z
1116,SKU-29-884526,Max Collectible Figure 647,Max Collectible Figure 647 — quality action figures product.,29,16,643,314.11,336,5.41,1,2021-07-02T07:19:28Z
1117,SKU-27-007117,Premium Bike Light 334,Premium Bike Light 334 — quality cycling product.,27,34,345.74,170.47,446,10.93,0,2021-07-02T13:51:39Z
1118,SKU-32-374523,Eco Lipstick 836,Eco Lipstick 836 — quality makeup product.,32,11,92.29,47.92,189,2.91,1,2021-07-02T21:24:15Z
1119,SKU-17-845919,Essential Toaster 826,Essential Toaster 826 — quality small appliances product.,17,34,97.87,73.95,198,6.2,0,2021-07-03T04:41:07Z
1120,SKU-30-058193,Pro STEM Kit 985,Pro STEM Kit 985 — quality educational product.,30,63,722.42,353.79,260,6.36,1,2021-07-03T06:58:14Z
1121,SKU-14-507754,Elite Frying Pan 576,Elite Frying Pan 576 — quality cookware product.,14,30,288.91,215.55,128,3.67,1,2021-07-03T07:45:48Z
1122,SKU-27-164583,Ultra Cycling Gloves 928,Ultra Cycling Gloves 928 — quality cycling product.,27,40,214.89,160.5,421,10.35,1,2021-07-03T11:48:31Z
1123,SKU-15-885932,Eco Sofa 552,Eco Sofa 552 — quality furniture product.,15,41,502.51,264.3,1,13.74,1,2021-07-03T18:12:52Z
1124,SKU-16-147081,Pro Sheet Set 309,Pro Sheet Set 309 — quality bedding product.,16,51,549.07,386.12,432,11.45,1,2021-07-03T20:15:45Z
1125,SKU-18-295688,Prime Hoodie 387,Prime Hoodie 387 — quality men's product.,18,63,523.47,252.97,33,4.64,1,2021-07-03T22:28:02Z
1126,SKU-31-303589,Max Cleanser 877,Max Cleanser 877 — quality skincare product.,31,24,98.17,70.42,362,11.45,1,2021-07-03T23:13:18Z
1127,SKU-18-915968,Smart T-Shirt 646,Smart T-Shirt 646 — quality men's product.,18,61,54.29,40.32,356,14.39,0,2021-07-03T23:13:25Z
1128,SKU-19-981766,Deluxe Cardigan 589,Deluxe Cardigan 589 — quality women's product.,19,66,359.72,188.32,450,11.08,1,2021-07-04T01:05:55Z
1129,SKU-11-984124,Prime Headset 909,Prime Headset 909 — quality headphones product.,11,54,533.95,269.86,460,13.65,0,2021-07-04T07:31:48Z
1130,SKU-15-631518,Eco Bookshelf 436,Eco Bookshelf 436 — quality furniture product.,15,11,784.54,367.09,360,1.08,0,2021-07-04T15:24:26Z
1131,SKU-26-423724,Essential Sleeping Bag 594,Essential Sleeping Bag 594 — quality camping product.,26,70,244.5,115.68,184,8.48,0,2021-07-04T20:43:22Z
1132,SKU-26-842888,Lightweight Sleeping Bag 703,Lightweight Sleeping Bag 703 — quality camping product.,26,11,380,183.85,404,0.54,1,2021-07-05T03:19:16Z
1133,SKU-20-695102,Deluxe Kids Shorts 961,Deluxe Kids Shorts 961 — quality kids product.,20,55,805.1,378.41,329,12.38,1,2021-07-05T05:01:02Z
1134,SKU-16-503832,Ultra Duvet 172,Ultra Duvet 172 — quality bedding product.,16,48,694.92,324,153,7.64,1,2021-07-05T09:01:07Z
1135,SKU-14-878867,Compact Saucepan 865,Compact Saucepan 865 — quality cookware product.,14,69,691.89,319.57,144,1.58,1,2021-07-05T14:32:19Z
1136,SKU-26-395765,Lightweight Sleeping Bag 985,Lightweight Sleeping Bag 985 — quality camping product.,26,48,300.87,231.42,131,10.37,1,2021-07-05T19:52:05Z
1137,SKU-21-324879,Classic Sandals 304,Classic Sandals 304 — quality shoes product.,21,58,639.76,388.54,125,14.4,1,2021-07-06T01:49:11Z
1138,SKU-33-927730,Smart Conditioner 325,Smart Conditioner 325 — quality hair care product.,33,11,597.45,310.17,155,15.09,1,2021-07-06T03:16:15Z
1139,SKU-14-193938,Prime Frying Pan 529,Prime Frying Pan 529 — quality cookware product.,14,43,419.32,216.26,187,11.06,1,2021-07-06T03:24:53Z
1140,SKU-32-732520,Portable Foundation 643,Portable Foundation 643 — quality makeup product.,32,55,249.88,161.57,51,8.74,1,2021-07-06T08:19:42Z
1141,SKU-25-336742,Prime Kettlebell 586,Prime Kettlebell 586 — quality fitness product.,25,38,388.02,190.81,389,1.1,1,2021-07-06T14:34:57Z
1142,SKU-16-932422,Lightweight Comforter 350,Lightweight Comforter 350 — quality bedding product.,16,17,431.49,239.84,109,8.73,1,2021-07-06T21:15:20Z
1143,SKU-21-007539,Ultra Boots 975,Ultra Boots 975 — quality shoes product.,21,8,506.08,277.75,187,9.92,1,2021-07-07T02:03:53Z
1144,SKU-32-082094,Max Lipstick 738,Max Lipstick 738 — quality makeup product.,32,49,120.06,83.3,186,4,1,2021-07-07T08:30:09Z
1145,SKU-33-661619,Portable Shampoo 832,Portable Shampoo 832 — quality hair care product.,33,32,392.85,250.13,397,7.31,1,2021-07-07T15:08:35Z
1146,SKU-21-414266,Prime Running Shoes 288,Prime Running Shoes 288 — quality shoes product.,21,41,465.86,356.96,185,1.79,1,2021-07-07T17:07:10Z
1147,SKU-14-208660,Classic Dutch Oven 977,Classic Dutch Oven 977 — quality cookware product.,14,32,698.22,327.99,246,9.32,1,2021-07-07T17:22:36Z
1148,SKU-17-632588,Portable Toaster 749,Portable Toaster 749 — quality small appliances product.,17,12,158.84,86.56,225,3.62,1,2021-07-07T21:58:20Z
1149,SKU-15-994512,Prime Office Chair 134,Prime Office Chair 134 — quality furniture product.,15,1,426.27,298.9,317,10.25,0,2021-07-08T05:05:35Z
1150,SKU-27-783004,Deluxe Bike Light 533,Deluxe Bike Light 533 — quality cycling product.,27,28,531.41,345.81,470,1.85,1,2021-07-08T05:57:28Z
1151,SKU-14-224525,Classic Saucepan 845,Classic Saucepan 845 — quality cookware product.,14,22,212.37,155.69,285,0.22,1,2021-07-08T09:16:59Z
1152,SKU-22-813461,Essential Novel 802,Essential Novel 802 — quality fiction product.,22,39,353.27,203.96,266,2.87,1,2021-07-08T14:54:08Z
1153,SKU-17-562325,Ultra Coffee Maker 625,Ultra Coffee Maker 625 — quality small appliances product.,17,67,301.85,180.39,106,9.85,1,2021-07-08T19:27:17Z
1154,SKU-16-447708,Prime Comforter 717,Prime Comforter 717 — quality bedding product.,16,48,347.44,182.05,382,13.7,1,2021-07-08T21:35:27Z
1155,SKU-10-712834,Essential Phone 902,Essential Phone 902 — quality smartphones product.,10,49,564.36,296.94,124,1.19,1,2021-07-08T23:08:51Z
1156,SKU-35-096297,Compact Laundry Detergent 476,Compact Laundry Detergent 476 — quality cleaning product.,35,9,468.5,295.7,8,13.4,1,2021-07-09T04:07:35Z
1157,SKU-31-009191,Max Cleanser 646,Max Cleanser 646 — quality skincare product.,31,63,135.25,100.41,219,1.25,1,2021-07-09T10:51:05Z
1158,SKU-17-152064,Eco Coffee Maker 603,Eco Coffee Maker 603 — quality small appliances product.,17,69,142.17,81.05,132,2.91,1,2021-07-09T14:17:19Z
1159,SKU-28-309660,Portable Board Game 205,Portable Board Game 205 — quality board games product.,28,6,621.25,284.72,136,13.84,1,2021-07-09T19:52:24Z
1160,SKU-11-275235,Lightweight Earbuds 934,Lightweight Earbuds 934 — quality headphones product.,11,58,181.04,101.7,422,7.23,1,2021-07-10T03:36:14Z
1161,SKU-33-870584,Lightweight Shampoo 529,Lightweight Shampoo 529 — quality hair care product.,33,49,666.31,345.44,414,7.87,0,2021-07-10T05:37:50Z
1162,SKU-17-013191,Heavy-Duty Coffee Maker 419,Heavy-Duty Coffee Maker 419 — quality small appliances product.,17,60,267.9,144.14,442,3.17,1,2021-07-10T12:52:54Z
1163,SKU-14-739343,Essential Frying Pan 818,Essential Frying Pan 818 — quality cookware product.,14,34,486.82,230.54,338,2.49,1,2021-07-10T17:03:48Z
1164,SKU-9-242613,Pro Ultrabook 758,Pro Ultrabook 758 — quality laptops product.,9,62,626.23,388.99,120,13.59,0,2021-07-10T20:47:41Z
1165,SKU-29-855431,Portable Action Figure 824,Portable Action Figure 824 — quality action figures product.,29,15,497.15,348.83,410,8.63,1,2021-07-11T04:20:41Z
1166,SKU-29-225813,Prime Collectible Figure 625,Prime Collectible Figure 625 — quality action figures product.,29,47,408.81,288.86,310,12.73,1,2021-07-11T08:41:59Z
1167,SKU-30-240158,Eco Learning Toy 902,Eco Learning Toy 902 — quality educational product.,30,2,210.9,126.05,115,8.54,1,2021-07-11T12:34:27Z
1168,SKU-35-324119,Elite Dish Soap 377,Elite Dish Soap 377 — quality cleaning product.,35,29,114.82,68.11,424,12.04,1,2021-07-11T13:33:15Z
1169,SKU-34-536825,Essential Multivitamin 847,Essential Multivitamin 847 — quality vitamins product.,34,68,278.48,201.94,361,4.61,1,2021-07-11T15:25:50Z
1170,SKU-32-647081,Portable Foundation 805,Portable Foundation 805 — quality makeup product.,32,1,439.24,233.66,48,3.11,1,2021-07-11T17:59:49Z
1171,SKU-17-978966,Classic Toaster 548,Classic Toaster 548 — quality small appliances product.,17,48,148.85,76.25,93,13.47,1,2021-07-11T19:39:29Z
1172,SKU-25-000645,Essential Kettlebell 682,Essential Kettlebell 682 — quality fitness product.,25,68,474.42,364.02,469,2.21,1,2021-07-12T01:19:18Z
1173,SKU-24-819651,Ultra Storybook 220,Ultra Storybook 220 — quality children's books product.,24,62,612.94,284.35,248,10.96,1,2021-07-12T07:09:02Z
1174,SKU-17-787872,Lightweight Air Fryer 675,Lightweight Air Fryer 675 — quality small appliances product.,17,16,472.51,300.31,67,3.7,1,2021-07-12T10:43:51Z
1175,SKU-15-470368,Pro Bookshelf 125,Pro Bookshelf 125 — quality furniture product.,15,14,420.52,306.73,36,8.29,1,2021-07-12T17:07:30Z
1176,SKU-28-938642,Pro Strategy Game 719,Pro Strategy Game 719 — quality board games product.,28,24,87.53,45.54,373,9.52,1,2021-07-12T22:54:30Z
1177,SKU-9-282254,Heavy-Duty Notebook 450,Heavy-Duty Notebook 450 — quality laptops product.,9,55,342.51,170.1,271,0.58,1,2021-07-13T03:12:13Z
1178,SKU-10-744869,Eco Phone 814,Eco Phone 814 — quality smartphones product.,10,53,572.62,306.46,300,14.93,1,2021-07-13T05:57:25Z
1179,SKU-21-972835,Eco Sneakers 883,Eco Sneakers 883 — quality shoes product.,21,8,698.14,395.54,327,13.41,1,2021-07-13T08:04:29Z
1180,SKU-20-133259,Heavy-Duty Kids T-Shirt 308,Heavy-Duty Kids T-Shirt 308 — quality kids product.,20,12,191.28,142.06,130,6.4,1,2021-07-13T10:59:35Z
1181,SKU-10-761435,Lightweight Mobile 521,Lightweight Mobile 521 — quality smartphones product.,10,51,370.34,176.08,459,4.47,1,2021-07-13T12:31:58Z
1182,SKU-12-706810,Elite DSLR 403,Elite DSLR 403 — quality cameras product.,12,37,54.35,38.78,61,3.52,1,2021-07-13T19:10:25Z
1183,SKU-32-471055,Heavy-Duty Eyeshadow Palette 781,Heavy-Duty Eyeshadow Palette 781 — quality makeup product.,32,68,504.48,336.57,315,9.18,0,2021-07-13T19:14:56Z
1184,SKU-29-285425,Classic Collectible Figure 745,Classic Collectible Figure 745 — quality action figures product.,29,23,508.59,381.9,246,11.3,1,2021-07-13T22:28:45Z
1185,SKU-35-433626,Ultra All-Purpose Cleaner 470,Ultra All-Purpose Cleaner 470 — quality cleaning product.,35,11,119.93,68.82,78,14.72,0,2021-07-14T05:44:56Z
1186,SKU-27-133184,Deluxe Cycling Gloves 376,Deluxe Cycling Gloves 376 — quality cycling product.,27,7,144.8,76.9,130,11.44,1,2021-07-14T07:10:44Z
1187,SKU-33-915545,Prime Conditioner 678,Prime Conditioner 678 — quality hair care product.,33,24,78.06,36.27,14,8.22,1,2021-07-14T10:27:43Z
1188,SKU-14-626759,Lightweight Cookware Set 201,Lightweight Cookware Set 201 — quality cookware product.,14,35,552.66,283.28,248,12.56,1,2021-07-14T13:06:44Z
1189,SKU-34-970241,Prime Vitamin C 814,Prime Vitamin C 814 — quality vitamins product.,34,31,617.43,377,101,4.4,1,2021-07-14T15:53:17Z
1190,SKU-28-978539,Pro Card Game 251,Pro Card Game 251 — quality board games product.,28,38,205.01,107.24,294,12.62,1,2021-07-14T15:56:09Z
1191,SKU-10-236901,Compact Smartphone 777,Compact Smartphone 777 — quality smartphones product.,10,50,291.65,161.52,420,1.4,1,2021-07-14T22:50:25Z
1192,SKU-32-953653,Prime Lipstick 584,Prime Lipstick 584 — quality makeup product.,32,40,171.94,89.44,259,13.43,1,2021-07-15T03:46:10Z
1193,SKU-24-321925,Max Picture Book 529,Max Picture Book 529 — quality children's books product.,24,59,362.4,266.35,55,13.35,0,2021-07-15T04:57:09Z
1194,SKU-31-827122,Eco Cleanser 343,Eco Cleanser 343 — quality skincare product.,31,47,654.52,380.77,372,5.96,0,2021-07-15T09:11:40Z
1195,SKU-21-943609,Heavy-Duty Running Shoes 681,Heavy-Duty Running Shoes 681 — quality shoes product.,21,56,233.24,173.49,459,1.57,1,2021-07-15T09:42:48Z
1196,SKU-14-870855,Ultra Cookware Set 690,Ultra Cookware Set 690 — quality cookware product.,14,51,320.65,214.02,483,6.12,1,2021-07-15T16:53:18Z
1197,SKU-17-988439,Heavy-Duty Toaster 460,Heavy-Duty Toaster 460 — quality small appliances product.,17,63,684.32,350.01,483,3.81,1,2021-07-15T22:35:14Z
1198,SKU-13-586146,Elite Smart TV 335,Elite Smart TV 335 — quality televisions product.,13,39,788.65,380.31,387,11.23,1,2021-07-16T00:38:57Z
1199,SKU-27-228834,Prime Bike Light 110,Prime Bike Light 110 — quality cycling product.,27,46,47.94,31.82,310,3.39,1,2021-07-16T05:28:22Z
1200,SKU-26-953275,Essential Sleeping Bag 142,Essential Sleeping Bag 142 — quality camping product.,26,25,733.33,395.11,225,12.95,1,2021-07-16T08:11:02Z
