id,order_id,payment_method,amount,status,transaction_id,paid_at
5147,5147,paypal,138.58,completed,TXN-IPPRAQE3V4,2024-04-30T00:49:33Z
5148,5148,paypal,2247.74,failed,TXN-OJRUHKJVZE,
5149,5149,credit_card,4469.91,completed,TXN-AZA0XWE70B,2024-02-13T21:40:12Z
5150,5150,apple_pay,928.88,completed,TXN-MSGSUF0E8I,2024-09-19T19:33:03Z
5151,5151,credit_card,719.17,completed,TXN-WC2A05WJUX,2024-12-14T20:20:06Z
5152,5152,debit_card,3264.21,refunded,TXN-MU0KUXW2KA,2024-12-12T21:56:24Z
5153,5153,credit_card,2398.16,completed,TXN-78F4TZXMSD,2024-10-04T02:15:48Z
5154,5154,credit_card,146.23,completed,TXN-STX50VZ103,2024-03-16T19:18:37Z
5155,5155,credit_card,468.71,refunded,TXN-4O7TCZLAV4,2024-04-01T17:13:10Z
5156,5156,apple_pay,2834.65,completed,TXN-E7MJ85ZJWM,2023-11-18T23:02:18Z
5157,5157,credit_card,5112.67,completed,TXN-7EHZ8JDZT7,2025-01-25T09:30:52Z
5158,5158,debit_card,2069.56,completed,TXN-DCDWYAN7T1,2024-05-13T13:52:40Z
5159,5159,debit_card,2233.12,failed,TXN-EC908P2VAA,
5160,5160,debit_card,4938.98,completed,TXN-GIUQISJ0S6,2023-11-19T00:49:48Z
5161,5161,credit_card,250.12,completed,TXN-V7NKEOB507,2022-12-31T16:33:46Z
5162,5162,apple_pay,491.83,completed,TXN-DRYYTZBDP0,2025-01-07T08:34:40Z
5163,5163,gift_card,1348.32,completed,TXN-X05UW35M7L,2024-05-17T01:04:35Z
5164,5164,credit_card,2283.38,completed,TXN-WGQJ0V2CPG,2024-03-26T12:24:00Z
5165,5165,credit_card,834.85,completed,TXN-WLZK65KL67,2023-08-21T03:38:20Z
5166,5166,apple_pay,2749.87,pending,TXN-NFY92W0G87,
5167,5167,debit_card,2980.85,completed,TXN-TV9B3VF5Q2,2023-03-20T05:14:23Z
5168,5168,credit_card,3141.42,completed,TXN-XN3VXMDXM9,2025-01-05T18:49:15Z
5169,5169,debit_card,119.12,pending,TXN-I8STYXFXYI,
5170,5170,debit_card,1985.8,completed,TXN-TE88334F42,2023-07-27T10:34:50Z
5171,5171,credit_card,1323.47,completed,TXN-23FVTZ3IKH,2025-01-19T05:20:35Z
5172,5172,debit_card,554.09,completed,TXN-7RY8UY8W4V,2023-12-17T16:42:51Z
5173,5173,debit_card,5466.67,pending,TXN-0V09T5Y6E3,
5174,5174,debit_card,6327.61,completed,TXN-B8YG8V3JRR,2024-02-20T03:42:30Z
5175,5175,paypal,784.59,completed,TXN-TLUFEFC0U5,2024-04-06T21:35:49Z
5176,5176,credit_card,2028.26,completed,TXN-AM1RGGADU2,2023-08-31T17:48:11Z
5177,5177,credit_card,1660.9,pending,TXN-VXFY13U3DG,
5178,5178,credit_card,961.94,completed,TXN-LKOVJ0KWYR,2023-09-24T16:52:42Z
5179,5179,google_pay,714.27,completed,TXN-YK1K37OG1R,2023-07-22T17:42:54Z
5180,5180,apple_pay,1266.16,completed,TXN-8NHIUDS3LM,2023-09-14T18:44:25Z
5181,5181,credit_card,629.89,completed,TXN-NNTH5J2UER,2022-06-30T16:41:36Z
5182,5182,paypal,135.65,pending,TXN-GIS784H922,
5183,5183,google_pay,791.59,completed,TXN-04TAQ74C9C,2025-01-27T08:02:35Z
5184,5184,credit_card,855.61,completed,TXN-L4QOOLX0KB,2025-01-17T16:24:51Z
5185,5185,credit_card,950.79,completed,TXN-PNB4DJ9SLD,2021-08-19T05:20:38Z
5186,5186,credit_card,1684.61,completed,TXN-TW032TT0F9,2023-04-22T22:01:09Z
5187,5187,google_pay,366.11,completed,TXN-2VE4NH5AI6,2024-07-24T03:02:56Z
5188,5188,credit_card,2972.92,completed,TXN-14TR2WJRFZ,2023-05-07T01:44:51Z
5189,5189,credit_card,965.54,completed,TXN-8LZY44WUUT,2024-08-08T01:18:08Z
5190,5190,paypal,5649.36,completed,TXN-CFKLV0FKES,2024-10-29T11:22:16Z
5191,5191,apple_pay,3298.13,completed,TXN-7E3SL707UN,2024-01-25T20:19:09Z
5192,5192,credit_card,648.72,completed,TXN-X9HQD9ACG1,2023-09-13T13:13:00Z
5193,5193,paypal,2642.37,completed,TXN-MS6AHB3ZC1,2024-09-27T07:18:54Z
5194,5194,gift_card,469.99,completed,TXN-YJH0XYB9I7,2022-09-11T18:39:10Z
5195,5195,paypal,170.35,completed,TXN-CG7G12N4QC,2024-07-11T23:12:02Z
5196,5196,debit_card,690.47,refunded,TXN-5LFNPCSKOG,2022-12-09T23:22:13Z
5197,5197,paypal,860.95,completed,TXN-YT1TK9FVLD,2024-04-05T06:20:05Z
5198,5198,paypal,422.92,completed,TXN-C8PMMAS5MQ,2025-01-21T11:00:01Z
5199,5199,credit_card,387.04,completed,TXN-68I6GQLI0O,2024-04-02T03:55:57Z
5200,5200,credit_card,1292.37,completed,TXN-MFAJHP52WM,2024-12-31T07:17:16Z
5201,5201,gift_card,840.14,completed,TXN-D64PSZUIUS,2024-01-21T18:46:15Z
5202,5202,credit_card,289.82,completed,TXN-H250GJQJSR,2022-07-01T00:06:49Z
5203,5203,credit_card,6817.41,completed,TXN-I104OIQO4G,2024-12-11T18:36:55Z
5204,5204,credit_card,1485.6,completed,TXN-4CISO1WJOT,2023-08-07T14:57:14Z
5205,5205,credit_card,386.82,completed,TXN-CEM5NFPFIM,2023-01-10T08:50:37Z
5206,5206,credit_card,772.58,completed,TXN-RCMG3CC471,2022-08-22T09:08:56Z
5207,5207,paypal,2779.12,completed,TXN-FY4S30K2JH,2022-04-20T11:32:45Z
5208,5208,credit_card,566.71,completed,TXN-PISDS3G2U,2024-10-26T07:53:51Z
5209,5209,credit_card,3477.59,refunded,TXN-66YLN3OC5G,2024-05-07T07:28:26Z
5210,5210,credit_card,1574.23,completed,TXN-7I53BF46SH,2024-09-13T09:53:32Z
5211,5211,paypal,1461.02,completed,TXN-3FG7PA8U8T,2023-04-23T01:12:13Z
5212,5212,debit_card,1389.8,completed,TXN-EMXYUL06LL,2024-05-06T01:48:12Z
5213,5213,credit_card,1359.35,completed,TXN-NC35YMMDPC,2024-12-31T08:26:07Z
5214,5214,debit_card,328.35,completed,TXN-ML6QH210UK,2024-04-25T14:01:13Z
5215,5215,credit_card,169.74,completed,TXN-DE5EX4N0DZ,2023-11-06T04:34:58Z
5216,5216,apple_pay,593.13,completed,TXN-QH6LYG5B44,2024-12-15T02:08:55Z
5217,5217,debit_card,2777.2,completed,TXN-M2KTUZIVY4,2024-08-10T19:18:32Z
5218,5218,paypal,4334.1,completed,TXN-SCVQLWGOYR,2025-01-09T02:37:56Z
5219,5219,credit_card,578.47,completed,TXN-SOOXUGOG39,2023-10-30T10:03:17Z
5220,5220,paypal,2793.48,completed,TXN-5MMM2ZJDN9,2022-10-13T12:56:41Z
5221,5221,paypal,4965.27,completed,TXN-TGBRHTP9D8,2022-09-06T22:23:28Z
5222,5222,credit_card,621.82,completed,TXN-9FACD2MZ0Y,2024-02-08T12:49:43Z
5223,5223,paypal,3300,refunded,TXN-KQEF8A8U76,2024-10-15T22:24:09Z
5224,5224,credit_card,1325.45,completed,TXN-IFQR9CFZH7,2024-09-13T17:20:43Z
5225,5225,credit_card,174.86,completed,TXN-T57JAB6BU3,2024-05-15T18:03:15Z
5226,5226,debit_card,1160,completed,TXN-YFRJ5UC2UB,2024-12-25T02:07:18Z
5227,5227,credit_card,1929.75,completed,TXN-M3MYLZ6LKF,2024-11-01T21:29:43Z
5228,5228,debit_card,1653.69,pending,TXN-Z8M97DFXRA,
5229,5229,credit_card,380.58,completed,TXN-GFUU68ELWU,2024-12-09T12:48:33Z
5230,5230,credit_card,1114.94,completed,TXN-HVWFZ9RY03,2022-06-21T22:57:28Z
5231,5231,apple_pay,1329.07,completed,TXN-KGNR2N38LQ,2024-11-26T15:01:16Z
5232,5232,credit_card,1345.48,completed,TXN-LGUEGLP3R7,2022-07-13T16:13:39Z
5233,5233,debit_card,768.67,completed,TXN-T4B4HIHXB1,2024-11-05T20:00:52Z
5234,5234,debit_card,329.56,completed,TXN-U9WUTOHW7R,2023-10-05T01:49:37Z
5235,5235,paypal,965.33,refunded,TXN-5IJ7T4XAT0,2023-08-14T13:39:04Z
5236,5236,debit_card,2524.34,completed,TXN-2981M3KDOH,2023-05-06T22:44:55Z
5237,5237,debit_card,2430.86,completed,TXN-86MZQAXH4R,2023-03-30T14:41:05Z
5238,5238,credit_card,1079.59,completed,TXN-OCXRP4CB06,2023-09-27T02:45:01Z
5239,5239,debit_card,4205.07,completed,TXN-BGC72O7CLK,2023-03-12T03:13:26Z
5240,5240,credit_card,19.91,pending,TXN-ARND8U5KID,
5241,5241,paypal,1464,completed,TXN-UBG1CIU4WX,2023-11-14T21:42:23Z
5242,5242,paypal,1310.72,completed,TXN-7MYF8A878Z,2024-11-06T15:21:41Z
5243,5243,debit_card,585.74,completed,TXN-8EA08FS8ZM,2024-03-23T07:28:57Z
5244,5244,apple_pay,1101.33,completed,TXN-ENJBILFLKN,2024-05-28T14:13:04Z
5245,5245,google_pay,460.41,completed,TXN-D7P1DEJW6A,2024-02-27T15:55:14Z
5246,5246,credit_card,979.53,completed,TXN-AFIR32X061,2024-03-13T14:43:12Z
5247,5247,debit_card,1726.74,completed,TXN-0CL8F9M0NP,2023-03-03T15:42:40Z
5248,5248,credit_card,3686.83,completed,TXN-5KWVVWE1SH,2025-01-06T14:53:36Z
5249,5249,paypal,2483.56,completed,TXN-59C91SQH08,2024-02-16T03:35:31Z
5250,5250,debit_card,1467.83,completed,TXN-24BQ72GO8F,2022-11-03T00:47:36Z
5251,5251,credit_card,117.07,completed,TXN-RLG4B4ABRG,2025-01-04T16:25:56Z
5252,5252,apple_pay,3058.25,completed,TXN-FWWJNO1RSG,2023-07-07T03:36:19Z
5253,5253,debit_card,455.8,completed,TXN-6YZIUNCSF0,2023-07-31T21:44:06Z
5254,5254,paypal,2439.74,completed,TXN-Z2R3HE36RI,2025-01-24T15:18:55Z
5255,5255,credit_card,534.45,completed,TXN-RHMRCYY33F,2024-02-21T15:00:49Z
5256,5256,credit_card,201,refunded,TXN-A9JR3W3FMM,2025-01-26T13:16:19Z
5257,5257,debit_card,1212.53,completed,TXN-M9SU2AYRBY,2023-10-10T14:05:56Z
5258,5258,paypal,1572.41,pending,TXN-5DNSMU1DI7,
5259,5259,credit_card,468.21,completed,TXN-HWIQYUC7AS,2024-12-28T00:44:11Z
5260,5260,debit_card,1699.73,completed,TXN-UDRO8BLSNF,2021-06-11T19:50:19Z
5261,5261,credit_card,1307.28,completed,TXN-KVYII04A91,2022-02-09T14:49:25Z
5262,5262,credit_card,445.44,completed,TXN-VR54BG59OE,2022-08-10T04:04:16Z
5263,5263,credit_card,2201.56,completed,TXN-4UVREKZIJC,2024-12-30T12:27:11Z
5264,5264,credit_card,3435,failed,TXN-TT58CACZJ9,
5265,5265,credit_card,347.1,completed,TXN-R3ULWR5HZM,2024-10-04T14:47:27Z
5266,5266,credit_card,5392.79,completed,TXN-FR43T4GIHQ,2022-05-26T07:37:03Z
5267,5267,credit_card,2880.59,completed,TXN-BZTH7XC5SA,2021-05-27T23:05:16Z
5268,5268,gift_card,1204.56,completed,TXN-W0V3TLEKV,2024-10-14T03:34:19Z
5269,5269,credit_card,673.02,completed,TXN-G1ZM4T3UCK,2022-12-10T11:35:21Z
5270,5270,apple_pay,240.63,completed,TXN-TVUWXLP1K9,2024-10-23T09:17:38Z
5271,5271,debit_card,2571.25,completed,TXN-MSHUO7ER72,2023-07-27T03:32:42Z
5272,5272,credit_card,1997.96,completed,TXN-2PDRVV5BIW,2023-08-14T05:38:21Z
5273,5273,credit_card,1134.95,completed,TXN-8VAA0QX3JY,2024-07-10T13:30:21Z
5274,5274,debit_card,928.15,completed,TXN-FEKD5FJ6OB,2024-08-22T13:10:37Z
5275,5275,apple_pay,320.57,refunded,TXN-WK9VFS9HAK,2023-07-11T11:05:04Z
5276,5276,google_pay,4538.09,completed,TXN-N21ROQT58H,2024-10-06T04:22:50Z
5277,5277,credit_card,953.26,completed,TXN-EMSMJ8QUDL,2022-12-21T09:21:46Z
5278,5278,apple_pay,5582.96,completed,TXN-O9SJJ2223O,2023-06-28T02:50:51Z
5279,5279,debit_card,844.87,completed,TXN-UTV1B1QSG5,2024-01-14T00:41:51Z
5280,5280,debit_card,2886.3,completed,TXN-VKARQ3WUNQ,2023-07-18T18:48:18Z
5281,5281,apple_pay,796.6,completed,TXN-XPDYD0DMOF,2022-10-04T08:51:01Z
5282,5282,debit_card,2219.24,completed,TXN-01U1QG7LTU,2023-01-28T19:34:57Z
5283,5283,paypal,518.78,completed,TXN-ET18MNQ25M,2024-06-21T19:53:36Z
5284,5284,debit_card,5923.54,completed,TXN-FLDGIVWSQE,2021-07-06T22:07:30Z
5285,5285,credit_card,480.6,completed,TXN-Q2XRAK7GOJ,2024-07-16T11:42:14Z
5286,5286,paypal,2784.5,completed,TXN-C7EWOAYYAZ,2024-03-23T17:43:30Z
5287,5287,credit_card,1417.11,completed,TXN-F8JN1VFWI1,2022-12-20T23:33:58Z
5288,5288,credit_card,108.13,completed,TXN-20TMF18HUL,2023-10-05T08:27:21Z
5289,5289,debit_card,693.21,refunded,TXN-PD189U2F2I,2023-07-05T00:02:46Z
5290,5290,debit_card,376.99,completed,TXN-Z1JTQJER0O,2024-07-27T04:46:27Z
5291,5291,credit_card,1639.49,completed,TXN-U8X7Y9II9C,2024-09-03T01:38:47Z
5292,5292,credit_card,1016.67,completed,TXN-2LO9KI71E8,2025-01-15T08:06:19Z
5293,5293,credit_card,4164.72,completed,TXN-KJ57X2K6YM,2024-12-07T13:50:09Z
5294,5294,paypal,475.56,completed,TXN-GH5MYTQ4VZ,2025-01-19T23:48:39Z
5295,5295,apple_pay,1716.48,completed,TXN-TRGUGIOWO8,2024-11-07T00:10:54Z
5296,5296,credit_card,968.83,completed,TXN-201Q3LCKGM,2022-11-27T05:04:54Z
5297,5297,debit_card,2854.17,completed,TXN-ST38RNFKAX,2024-10-05T21:40:10Z
5298,5298,credit_card,3224.51,completed,TXN-Z7V0LEM6SQ,2022-08-18T02:38:57Z
5299,5299,credit_card,1800.36,completed,TXN-ZOHUQEGAKA,2023-01-26T16:36:50Z
5300,5300,credit_card,1693.85,completed,TXN-U7FFAHYD8L,2025-01-18T09:10:52Z
5301,5301,apple_pay,1176.24,completed,TXN-9DDPYE4QD7,2022-07-13T12:24:55Z
5302,5302,credit_card,958.31,pending,TXN-B5YKWOGPHL,
5303,5303,credit_card,3182.53,completed,TXN-X9TV96GDF9,2021-11-02T09:56:31Z
5304,5304,credit_card,1271.41,completed,TXN-DWTNEK18K6,2024-10-01T05:46:39Z
5305,5305,credit_card,4148.69,completed,TXN-R5NNDN10YU,2024-10-14T15:15:04Z
5306,5306,paypal,162.68,failed,TXN-68UVPFMGJX,
5307,5307,paypal,1817.29,completed,TXN-3CR3UZX1C7,2024-12-31T23:12:26Z
5308,5308,paypal,178.05,completed,TXN-9VY4QJ6BF6,2024-04-21T02:03:06Z
5309,5309,credit_card,2412.69,completed,TXN-SOJDBJZ3CV,2024-05-24T23:30:23Z
5310,5310,credit_card,1839.94,refunded,TXN-RYKF2TXA83,2024-02-26T01:53:03Z
5311,5311,credit_card,758.78,completed,TXN-ENSM404M8R,2024-05-31T15:29:04Z
5312,5312,credit_card,4032.8,completed,TXN-95QAMFZCYQ,2025-01-14T23:01:36Z
5313,5313,credit_card,2650.99,completed,TXN-NQ9ZK585F5,2022-09-25T00:38:43Z
5314,5314,debit_card,1368.23,completed,TXN-UVUZBOT0L1,2024-12-25T18:26:51Z
5315,5315,debit_card,1199.92,refunded,TXN-69FN2B1VK8,2022-11-12T04:37:49Z
5316,5316,credit_card,388.29,pending,TXN-3M3A1O6W8Q,
5317,5317,google_pay,1436.13,refunded,TXN-T79F83ONM3,2024-04-15T04:15:39Z
5318,5318,credit_card,1327.98,completed,TXN-0Y9EZLOTG5,2024-11-02T00:03:15Z
5319,5319,credit_card,1830.66,completed,TXN-4ISRG4TX4T,2025-01-04T15:21:29Z
5320,5320,credit_card,3014.1,completed,TXN-NDFB5ITD9R,2024-09-16T21:29:33Z
5321,5321,credit_card,2463.84,completed,TXN-MQTFYPIBXU,2024-01-29T17:04:06Z
5322,5322,paypal,1300.24,completed,TXN-RSTU8WI4SP,2024-10-20T01:20:30Z
5323,5323,paypal,1277.09,completed,TXN-LRWZIWRSK3,2023-11-11T06:57:13Z
5324,5324,credit_card,2165.78,refunded,TXN-XYROTN6A48,2024-11-23T08:14:16Z
5325,5325,credit_card,162.34,completed,TXN-LKKHRVJ4XZ,2024-10-18T19:27:12Z
5326,5326,gift_card,1063.36,completed,TXN-VHPQ1QYW18,2023-08-02T14:27:44Z
5327,5327,paypal,4757.07,completed,TXN-901PWRL598,2024-05-04T22:43:48Z
5328,5328,credit_card,3720.22,completed,TXN-CON36SC8CY,2024-10-24T03:12:09Z
5329,5329,apple_pay,674.61,completed,TXN-FVAYWZZYKS,2025-01-30T16:39:04Z
5330,5330,credit_card,1142.41,completed,TXN-RAS9IX6JW4,2024-07-02T12:23:42Z
5331,5331,google_pay,4662.03,completed,TXN-OO1XB5PC80,2024-04-10T05:22:15Z
5332,5332,debit_card,678.78,completed,TXN-6TYHBIXE7R,2024-10-24T06:09:40Z
5333,5333,credit_card,234.85,completed,TXN-QXDRHVVF9D,2023-12-12T03:50:19Z
5334,5334,debit_card,915.93,completed,TXN-EUKPLL0RI2,2024-09-07T20:04:10Z
5335,5335,paypal,2527.31,completed,TXN-F2VAUFN3IM,2023-04-02T23:23:28Z
5336,5336,credit_card,753.42,completed,TXN-9QPG76NV4P,2024-07-17T11:21:55Z
5337,5337,debit_card,928.17,completed,TXN-YALUZWLAWI,2024-02-15T05:55:10Z
5338,5338,paypal,2536.81,completed,TXN-VPE0H9RLZX,2023-12-23T18:22:56Z
5339,5339,credit_card,2309.96,completed,TXN-06JYBRD6GX,2023-10-21T16:01:26Z
5340,5340,credit_card,1283.09,completed,TXN-FCCLG6E6XR,2023-03-09T06:10:02Z
5341,5341,credit_card,4533.93,completed,TXN-A6HLVVOCJL,2024-12-25T17:09:32Z
5342,5342,paypal,844.39,refunded,TXN-P5U5QYOBII,2025-01-03T08:46:13Z
5343,5343,credit_card,1344.43,completed,TXN-M22484PE9T,2023-05-11T15:44:44Z
5344,5344,debit_card,2271.97,completed,TXN-3UC6BVYFE9,2023-03-19T12:19:56Z
5345,5345,credit_card,266.04,pending,TXN-HTLI1IVLQT,
5346,5346,credit_card,299.61,completed,TXN-CDXYHDZ37Y,2023-07-02T05:00:59Z
5347,5347,apple_pay,923.26,completed,TXN-FN7GUJT13B,2025-01-21T13:34:36Z
5348,5348,credit_card,2209.44,completed,TXN-PUKF3WWMNT,2023-12-22T23:44:36Z
5349,5349,debit_card,5958.57,completed,TXN-LS17FITE2U,2024-04-25T07:59:21Z
5350,5350,gift_card,327.47,completed,TXN-S4H3VARPUK,2024-06-19T17:51:13Z
5351,5351,debit_card,249.07,completed,TXN-112S7MB3H0,2023-11-07T05:47:23Z
5352,5352,paypal,890.27,completed,TXN-AH93ZMMU2J,2024-12-30T14:40:37Z
5353,5353,credit_card,495.2,completed,TXN-9HPXBTILZE,2021-11-18T11:11:40Z
5354,5354,credit_card,4677.78,completed,TXN-79EJHZMLS1,2023-01-31T10:43:15Z
5355,5355,paypal,1276.42,completed,TXN-ER3RI5XTYT,2022-10-26T04:11:29Z
5356,5356,debit_card,2601.08,completed,TXN-A26U9357MK,2022-07-19T09:06:33Z
5357,5357,apple_pay,1589.12,failed,TXN-MO075VCH9V,
5358,5358,credit_card,3919.9,completed,TXN-NVEHWQJO4Z,2024-12-28T00:03:46Z
5359,5359,debit_card,5167.46,completed,TXN-CO80DZFGR9,2025-01-05T04:49:27Z
5360,5360,paypal,154.9,completed,TXN-XTJG5DOY8R,2023-05-21T03:45:13Z
5361,5361,paypal,2038.78,completed,TXN-B38ZL7DMAX,2024-03-06T00:36:05Z
5362,5362,debit_card,684.89,completed,TXN-HT6INACML3,2021-04-20T06:59:42Z
5363,5363,credit_card,1680.23,completed,TXN-F4P1DTUPUP,2024-08-28T12:07:44Z
5364,5364,debit_card,6132.19,completed,TXN-8VQC2QT9B2,2024-04-27T17:27:00Z
5365,5365,google_pay,349.42,completed,TXN-NJK3FD9GUF,2023-11-28T18:16:54Z
5366,5366,debit_card,1205.95,completed,TXN-G08QHNXWTS,2024-11-25T00:42:20Z
5367,5367,credit_card,4732.1,completed,TXN-QHO2SVX2KS,2024-12-02T03:06:52Z
5368,5368,debit_card,4423.1,completed,TXN-MK7OQOU9RD,2022-12-12T17:07:43Z
5369,5369,debit_card,3614.83,completed,TXN-880UZHRLPK,2025-01-04T11:24:35Z
5370,5370,debit_card,5110.6,completed,TXN-2VJPAVBYNG,2024-10-28T23:53:17Z
5371,5371,debit_card,3399.82,completed,TXN-G2D84G158D,2022-04-19T21:36:57Z
5372,5372,credit_card,2322.2,completed,TXN-T06WDOA1CC,2024-07-07T10:03:19Z
5373,5373,google_pay,735.26,completed,TXN-06D6AEIZBO,2024-12-27T07:10:44Z
5374,5374,credit_card,1229.83,completed,TXN-O0B5YVZ6W5,2024-11-19T12:09:26Z
5375,5375,credit_card,1004.53,completed,TXN-EYS2KEDMQC,2022-02-21T05:16:43Z
5376,5376,paypal,4288.42,completed,TXN-G8HZZQEJJY,2022-10-27T14:01:11Z
5377,5377,paypal,1825.75,pending,TXN-0JGLPVOAA9,
5378,5378,debit_card,2900.93,completed,TXN-011IKCRESI,2024-03-28T14:14:31Z
5379,5379,credit_card,782.28,completed,TXN-2HYYZAPGUW,2024-09-12T13:17:04Z
5380,5380,credit_card,5817.94,completed,TXN-FW338N828Q,2024-02-05T17:44:40Z
5381,5381,debit_card,691.16,completed,TXN-CHZWHWURVT,2024-12-22T18:53:21Z
5382,5382,debit_card,1690.59,completed,TXN-HDGTGRMGNV,2025-01-22T17:31:20Z
5383,5383,debit_card,813.65,completed,TXN-SM22D03CTD,2022-09-16T05:30:34Z
5384,5384,google_pay,484.04,completed,TXN-KOYTFTZU0R,2022-12-06T20:10:21Z
5385,5385,credit_card,713.72,refunded,TXN-TD43RJ3F8E,2024-05-15T01:39:21Z
5386,5386,paypal,291.53,completed,TXN-TAXQHHEH78,2023-02-20T20:31:57Z
5387,5387,credit_card,1241.02,completed,TXN-ENPMXC5A7J,2024-10-14T16:48:39Z
5388,5388,credit_card,2349.69,completed,TXN-FWOSILU3E9,2024-06-09T05:36:43Z
5389,5389,debit_card,4041.82,completed,TXN-ZVA4SIG0YL,2024-12-23T04:03:31Z
5390,5390,credit_card,4070.68,completed,TXN-W4J16EN22Q,2024-09-07T02:31:55Z
5391,5391,debit_card,1806.8,completed,TXN-KRC3U5UXI2,2024-11-07T10:31:56Z
5392,5392,credit_card,6420.86,pending,TXN-132DIOCUT9,
5393,5393,debit_card,449.8,completed,TXN-IPPCSSUZ85,2024-08-31T08:12:18Z
5394,5394,credit_card,1145.29,completed,TXN-7LBQOIFOCD,2023-04-21T07:14:41Z
5395,5395,apple_pay,136.66,completed,TXN-4Z2SEB0SV3,2024-11-24T02:34:23Z
5396,5396,debit_card,344.91,completed,TXN-0HOQLR7EGE,2022-02-10T11:33:13Z
5397,5397,paypal,1679.9,completed,TXN-IMWF1T57ZL,2022-05-27T18:14:55Z
5398,5398,google_pay,1032.14,completed,TXN-VTX3JQ50U6,2024-05-03T04:31:33Z
5399,5399,debit_card,2241.29,completed,TXN-NY7WDE9NI6,2023-12-04T09:16:26Z
5400,5400,credit_card,78.89,completed,TXN-BBF0GZSKVV,2021-12-27T05:07:27Z
5401,5401,credit_card,143.5,completed,TXN-IS8WDAQZ7L,2024-12-21T11:57:16Z
5402,5402,debit_card,2357.08,completed,TXN-DRCD1VRIZE,2024-06-30T09:35:30Z
5403,5403,debit_card,706.01,completed,TXN-CZC37JF3GJ,2023-03-26T22:01:44Z
5404,5404,apple_pay,2653.54,pending,TXN-YBWO0FZQE,
5405,5405,paypal,137.31,completed,TXN-5W0CQLQ1MQ,2024-06-30T13:24:48Z
5406,5406,paypal,4105.45,completed,TXN-SE733RYAQ7,2024-08-04T18:31:49Z
5407,5407,credit_card,1700.82,refunded,TXN-8Q2ZLC6MOW,2024-05-10T20:04:52Z
5408,5408,credit_card,439.45,refunded,TXN-JYAHQ749PQ,2024-11-04T19:55:45Z
5409,5409,credit_card,383.62,completed,TXN-YNYB692NDT,2023-09-20T16:22:15Z
5410,5410,credit_card,2578.83,completed,TXN-8K353LEK3V,2022-08-01T00:38:50Z
5411,5411,paypal,1961.6,completed,TXN-33LI9OQCG5,2024-01-02T01:36:01Z
5412,5412,apple_pay,702.89,completed,TXN-UALUSSDX86,2024-12-20T00:06:24Z
5413,5413,paypal,819.51,completed,TXN-2TY6RRTIOL,2024-02-14T05:26:37Z
5414,5414,paypal,697.12,completed,TXN-HFGV851V16,2024-12-15T14:01:33Z
5415,5415,credit_card,488.64,refunded,TXN-10DPQWF07B,2023-05-20T20:00:12Z
5416,5416,debit_card,592.76,refunded,TXN-W898YLFZGT,2024-10-02T08:29:10Z
5417,5417,gift_card,40.1,completed,TXN-8SFO3N61CC,2024-10-11T12:53:49Z
5418,5418,gift_card,1087.22,refunded,TXN-E2WZ4V85WW,2024-01-12T17:30:09Z
5419,5419,debit_card,3279.3,refunded,TXN-3B036AL95V,2023-03-18T23:09:41Z
5420,5420,credit_card,3144.83,completed,TXN-RZDC68GXBF,2023-10-06T02:22:22Z
5421,5421,debit_card,3760.39,completed,TXN-0YC5FL5527,2024-02-07T07:12:48Z
5422,5422,credit_card,1610.19,completed,TXN-OY7HI0Y9QE,2024-07-22T19:36:41Z
5423,5423,apple_pay,1551.69,completed,TXN-6RY9B8A1PS,2024-11-11T01:53:47Z
5424,5424,credit_card,874.36,completed,TXN-2BWLGS7BJX,2022-03-16T18:40:22Z
5425,5425,credit_card,5414.03,completed,TXN-ON063AT8XR,2023-11-05T16:58:17Z
5426,5426,paypal,1988.18,completed,TXN-EZMDC77A3M,2023-02-15T17:43:22Z
5427,5427,credit_card,3576.08,refunded,TXN-EKQX37ZQ75,2023-04-25T17:50:42Z
5428,5428,credit_card,1279.94,completed,TXN-XYVT40YVM6,2024-10-28T10:07:03Z
5429,5429,apple_pay,472.79,completed,TXN-G0AOGH7VUY,2024-06-12T07:51:42Z
5430,5430,apple_pay,433,completed,TXN-38K247DT8A,2024-05-20T07:53:26Z
5431,5431,credit_card,2527.5,completed,TXN-I1Y7FOGXT2,2023-10-05T16:42:55Z
5432,5432,credit_card,389.88,completed,TXN-F76J92JRJ5,2023-07-04T21:45:07Z
5433,5433,credit_card,22.46,completed,TXN-2UHPLNJ5QM,2024-09-06T18:20:36Z
5434,5434,debit_card,168.36,refunded,TXN-2TASDUO36U,2024-08-20T04:13:47Z
5435,5435,google_pay,1752.24,completed,TXN-GDK2T1K9ZQ,2024-07-23T13:54:06Z
5436,5436,google_pay,1393.79,completed,TXN-SLASAOURK4,2025-01-10T05:20:04Z
5437,5437,credit_card,1144.68,completed,TXN-KQ475Q6DWQ,2024-04-13T09:24:34Z
5438,5438,paypal,723.95,completed,TXN-GHLFL5B67R,2024-12-01T12:18:39Z
5439,5439,gift_card,556.49,completed,TXN-W83ZHXZLFR,2023-11-30T11:37:55Z
5440,5440,apple_pay,246.03,completed,TXN-YBK98TUZIP,2024-12-18T10:23:49Z
5441,5441,credit_card,1983.78,refunded,TXN-26H2RS31U6,2024-10-12T21:56:20Z
5442,5442,apple_pay,1886.02,completed,TXN-QJWX7XWM6B,2023-09-23T18:53:19Z
